StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);TargetRate;CallRate(P);CallRate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);TotalCallCreated;CurrentCall;SuccessfulCall(P);SuccessfulCall(C);FailedCall(P);FailedCall(C);FailedCannotSendMessage(P);FailedCannotSendMessage(C);FailedMaxUDPRetrans(P);FailedMaxUDPRetrans(C);FailedTcpConnect(P);FailedTcpConnect(C);FailedTcpClosed(P);FailedTcpClosed(C);FailedUnexpectedMessage(P);FailedUnexpectedMessage(C);FailedCallRejected(P);FailedCallRejected(C);FailedCmdNotSent(P);FailedCmdNotSent(C);FailedRegexpDoesntMatch(P);FailedRegexpDoesntMatch(C);FailedRegexpShouldntMatch(P);FailedRegexpShouldntMatch(C);FailedRegexpHdrNotFound(P);FailedRegexpHdrNotFound(C);FailedOutboundCongestion(P);FailedOutboundCongestion(C);FailedTimeoutOnRecv(P);FailedTimeoutOnRecv(C);FailedTimeoutOnSend(P);FailedTimeoutOnSend(C);FailedTestDoesntMatch(P);FailedTestDoesntMatch(C);FailedTestShouldntMatch(P);FailedTestShouldntMatch(C);FailedStrcmpDoesntMatch(P);FailedStrcmpDoesntMatch(C);FailedStrcmpShouldntMatch(P);FailedStrcmpShouldntMatch(C);OutOfCallMsgs(P);OutOfCallMsgs(C);DeadCallMsgs(P);DeadCallMsgs(C);Retransmissions(P);Retransmissions(C);AutoAnswered(P);AutoAnswered(C);Warnings(P);Warnings(C);FatalErrors(P);FatalErrors(C);WatchdogMajor(P);WatchdogMajor(C);WatchdogMinor(P);WatchdogMinor(C);CallLength(P);CallLength(C);CallLengthStDev(P);CallLengthStDev(C);CallLengthRepartition;CallLengthRepartition_<10;CallLengthRepartition_<50;CallLengthRepartition_<100;CallLengthRepartition_<500;CallLengthRepartition_<1000;CallLengthRepartition_<5000;CallLengthRepartition_<10000;CallLengthRepartition_>=10000;
2025-11-12	17:08:59.644589	1762978139.644589;2025-11-12	17:08:59.644589	1762978139.644589;2025-11-12	17:08:59.646735	1762978139.646735;00:00:00;00:00:00;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;0;0;0;0;0;0;0;0;
2025-11-12	17:08:59.644589	1762978139.644589;2025-11-12	17:08:59.646884	1762978139.646884;2025-11-12	17:09:00.650746	1762978140.650746;00:00:01;00:00:01;30;29.9103;29.8211;0;0;30;30;30;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;0;0;0;0;0;0;0;0;
2025-11-12	17:08:59.644589	1762978139.644589;2025-11-12	17:09:00.650873	1762978140.650873;2025-11-12	17:09:01.654669	1762978141.654669;00:00:01;00:00:02;30;29.9103;29.8507;0;0;30;60;60;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;0;0;0;0;0;0;0;0;
2025-11-12	17:08:59.644589	1762978139.644589;2025-11-12	17:09:01.654803	1762978141.654803;2025-11-12	17:09:02.659654	1762978142.659654;00:00:01;00:00:03;30;29.8805;29.8507;0;0;30;90;90;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;0;0;0;0;0;0;0;0;
2025-11-12	17:08:59.644589	1762978139.644589;2025-11-12	17:09:02.659801	1762978142.659801;2025-11-12	17:09:03.663563	1762978143.663563;00:00:01;00:00:04;30;29.9103;29.8656;0;0;30;120;120;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;0;0;0;0;0;0;0;0;
2025-11-12	17:08:59.644589	1762978139.644589;2025-11-12	17:09:03.663695	1762978143.663695;2025-11-12	17:09:04.666869	1762978144.666869;00:00:01;00:00:05;30;29.9103;29.8686;0;0;30;150;150;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;2;3;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;0;0;0;0;0;0;0;0;
2025-11-12	17:08:59.644589	1762978139.644589;2025-11-12	17:09:04.667004	1762978144.667004;2025-11-12	17:09:05.670940	1762978145.670940;00:00:01;00:00:06;30;29.9103;29.8706;0;0;30;180;180;180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5;0;0;0;0;0;0;3;6;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;0;0;0;0;0;0;0;0;
2025-11-12	17:08:59.644589	1762978139.644589;2025-11-12	17:09:05.671120	1762978145.671120;2025-11-12	17:09:06.675164	1762978146.675164;00:00:01;00:00:07;30;29.8805;29.872;0;0;30;210;210;210;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;0;0;0;0;0;0;1;7;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;0;0;0;0;0;0;0;0;
2025-11-12	17:08:59.644589	1762978139.644589;2025-11-12	17:09:06.675338	1762978146.675338;2025-11-12	17:09:07.679072	1762978147.679072;00:00:01;00:00:08;30;29.9103;29.873;0;0;30;240;240;240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;0;0;0;0;0;0;1;8;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;0;0;0;0;0;0;0;0;
2025-11-12	17:08:59.644589	1762978139.644589;2025-11-12	17:09:07.679226	1762978147.679226;2025-11-12	17:09:08.682916	1762978148.682916;00:00:01;00:00:09;30;29.9103;29.8739;0;0;30;270;270;270;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8;0;0;0;0;0;0;1;9;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;0;0;0;0;0;0;0;0;
2025-11-12	17:08:59.644589	1762978139.644589;2025-11-12	17:09:08.683053	1762978148.683053;2025-11-12	17:09:09.686900	1762978149.686900;00:00:01;00:00:10;30;30.9073;29.9741;0;0;31;301;301;301;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;0;0;0;0;0;0;2;11;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;0;0;0;0;0;0;0;0;
2025-11-12	17:08:59.644589	1762978139.644589;2025-11-12	17:09:09.687090	1762978149.687090;2025-11-12	17:09:10.691348	1762978150.691348;00:00:01;00:00:11;30;29.8805;29.9656;0;0;30;331;331;331;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;14;0;0;0;0;0;0;4;15;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;0;0;0;0;0;0;0;0;
2025-11-12	17:08:59.644589	1762978139.644589;2025-11-12	17:09:10.691492	1762978150.691492;2025-11-12	17:09:11.695618	1762978151.695618;00:00:01;00:00:12;30;29.8805;29.956;0;0;30;361;361;361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;19;0;0;0;0;0;0;5;20;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;0;0;0;0;0;0;0;0;
2025-11-12	17:08:59.644589	1762978139.644589;2025-11-12	17:09:11.695754	1762978151.695754;2025-11-12	17:09:12.698660	1762978152.698660;00:00:01;00:00:13;30;29.9401;29.9525;0;0;30;391;391;391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;22;0;0;0;0;0;0;3;23;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;0;0;0;0;0;0;0;0;
2025-11-12	17:08:59.644589	1762978139.644589;2025-11-12	17:09:12.698791	1762978152.698791;2025-11-12	17:09:13.703695	1762978153.703695;00:00:01;00:00:14;30;29.8805;29.9452;0;0;30;421;421;421;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;24;0;0;0;0;0;0;2;25;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;0;0;0;0;0;0;0;0;
2025-11-12	17:08:59.644589	1762978139.644589;2025-11-12	17:09:13.703858	1762978153.703858;2025-11-12	17:09:14.706741	1762978154.706741;00:00:01;00:00:15;30;29.9401;29.9429;0;0;30;451;451;451;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;28;0;0;0;0;0;0;4;29;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;0;0;0;0;0;0;0;0;
2025-11-12	17:08:59.644589	1762978139.644589;2025-11-12	17:09:14.706840	1762978154.706840;2025-11-12	17:09:15.710929	1762978155.710929;00:00:01;00:00:16;30;29.8805;29.939;0;0;30;481;481;481;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;30;0;0;0;0;0;0;2;31;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;0;0;0;0;0;0;0;0;
